Date_Start_Date,Project_Size,Project_Cost
4/25/2018,0,1
4/25/2018,1,1
4/25/2018,1,1
4/25/2018,1,1
4/25/2018,1,1
4/25/2018,1,1
4/25/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/26/2018,1,1
4/27/2018,1,1
4/27/2018,1,1
4/27/2018,1,1
4/29/2018,1,1
4/30/2018,1,1
4/30/2018,1,1
4/30/2018,0,1
4/30/2018,0,1
4/30/2018,0,1
4/30/2018,1,1
4/30/2018,1,1
4/30/2018,1,1
4/30/2018,1,1
4/30/2018,1,1
4/30/2018,1,1
5/1/2018,10000,3000000
5/1/2018,10000,3000000
5/1/2018,10000,3000000
5/1/2018,10000,3000000
5/1/2018,10000,3000000
5/1/2018,10000,3000000
5/1/2018,1,1
5/1/2018,1,1
5/1/2018,1,1
5/1/2018,1,1
5/1/2018,1,1
5/1/2018,1,1
5/1/2018,0,1
5/1/2018,1,1
5/1/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/2/2018,1,1
5/4/2018,1,1
5/4/2018,1,1
5/4/2018,1,1
5/5/2018,5000,600000
5/5/2018,5000,600000
5/7/2018,1,1
5/7/2018,1,1
5/7/2018,1,1
5/7/2018,0,1
5/8/2018,0,0
5/8/2018,0,0
5/8/2018,0,0
5/8/2018,0,0
5/8/2018,0,0
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,0,1
5/9/2018,0,1
5/9/2018,0,1
5/9/2018,0,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/9/2018,1,1
5/10/2018,24506,1
5/10/2018,24506,1
5/10/2018,24506,1
5/10/2018,0,1
5/10/2018,0,1
5/10/2018,0,1
5/10/2018,0,1
5/10/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/11/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,0,0
5/14/2018,0,0
5/14/2018,0,0
5/14/2018,0,0
5/14/2018,0,0
5/14/2018,0,0
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,50000,11111111
5/14/2018,50000,11111111
5/14/2018,50000,11111111
5/14/2018,1,1
5/14/2018,50000,11111111
5/14/2018,1,1
5/14/2018,1,1
5/14/2018,50000,11111111
5/14/2018,1,1
5/14/2018,1,1
5/15/2018,0,1
5/15/2018,0,1
5/15/2018,1,1
5/15/2018,1,1
5/15/2018,1,1
5/15/2018,0,1
5/15/2018,0,1
5/15/2018,0,1
5/16/2018,1,1
5/16/2018,1,1
5/16/2018,1,1
5/17/2018,0,0
5/17/2018,0,0
5/17/2018,0,0
5/17/2018,0,1
5/17/2018,0,1
5/17/2018,0,1
5/18/2018,0,0
5/18/2018,0,0
5/18/2018,0,0
5/18/2018,0,0
5/18/2018,0,0
5/18/2018,0,0
5/18/2018,50000,11111111
5/18/2018,50000,11111111
5/18/2018,50000,11111111
5/18/2018,50000,11111111
5/18/2018,50000,11111111
5/19/2018,1,1
5/19/2018,1,1
5/19/2018,1,1
5/21/2018,1,1
5/21/2018,1,1
5/21/2018,1,1
5/21/2018,1,1
5/21/2018,1,1
5/21/2018,1,1
5/21/2018,0,1
5/21/2018,0,1
5/21/2018,0,1
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/21/2018,5000,1000000
5/22/2018,1,1
5/22/2018,1,1
5/22/2018,1,1
5/22/2018,0,1
5/22/2018,2,6
5/22/2018,0,0
5/23/2018,90000,11000000
5/23/2018,90000,11000000
5/23/2018,90000,11000000
5/23/2018,90000,11000000
5/23/2018,1,1
5/23/2018,1,1
5/23/2018,1,1
5/23/2018,1,1
5/23/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,1,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,100000,1
5/24/2018,1,1
5/24/2018,1,1
5/25/2018,0,0
5/25/2018,0,0
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,1,1
5/25/2018,0,1
5/25/2018,0,1
5/25/2018,0,1
5/25/2018,0,1
5/25/2018,0,1
5/28/2018,1,1
5/28/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/29/2018,1,1
5/30/2018,1,1
5/30/2018,1,1
5/30/2018,1,1
5/30/2018,1,1
5/30/2018,1,1
5/30/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,1,1
5/31/2018,0,1
5/31/2018,0,0
5/31/2018,0,0
5/31/2018,0,0
5/31/2018,0,0
5/31/2018,0,0
6/1/2018,1,1
6/1/2018,1,1
6/1/2018,1,1
6/1/2018,0,0
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1150,0
6/4/2018,1150,0
6/4/2018,1150,0
6/4/2018,1150,0
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/4/2018,1,1
6/5/2018,0,0
6/5/2018,0,0
6/5/2018,0,0
6/5/2018,0,0
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/5/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,0,0
6/6/2018,0,0
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/6/2018,1,1
6/7/2018,1,1
6/7/2018,1,1
6/7/2018,1,1
6/7/2018,1,1
6/7/2018,1,1
6/9/2018,8232,4500000
6/9/2018,8232,4500000
6/9/2018,8232,4500000
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/10/2018,0,1
6/11/2018,0,1
6/11/2018,0,1
6/11/2018,1,1
6/11/2018,1,1
6/11/2018,1,1
6/11/2018,1,1
6/11/2018,1,1
6/11/2018,1,1
6/11/2018,1,1
6/12/2018,1,1
6/12/2018,4053,1000000
6/12/2018,17000,2500000
6/12/2018,17000,2500000
6/12/2018,17000,2500000
6/13/2018,1,1
6/13/2018,1,1
6/13/2018,1,1
6/13/2018,0,1
6/13/2018,0,1
6/13/2018,1,1
6/13/2018,1,1
6/13/2018,1,1
6/14/2018,0,1
6/14/2018,0,1
6/14/2018,0,1
6/14/2018,0,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,1,1
6/14/2018,100,100
6/14/2018,100,100
6/14/2018,100,100
6/14/2018,100,100
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,5000,1000000
6/15/2018,5000,1000000
6/15/2018,5000,1000000
6/15/2018,5000,1000000
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/15/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/17/2018,1,1
6/18/2018,0,0
6/18/2018,0,0
6/18/2018,0,0
6/18/2018,0,0
6/18/2018,0,0
6/18/2018,200000,0
6/18/2018,200000,0
6/18/2018,200000,0
6/18/2018,1,1
6/18/2018,1,1
6/18/2018,1,1
6/18/2018,1,1
6/18/2018,1,1
6/18/2018,1,1
6/18/2018,1,1
6/19/2018,0,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/19/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/21/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,0,1
6/22/2018,0,1
6/22/2018,0,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/22/2018,1,1
6/23/2018,1,1
6/23/2018,1,1
6/23/2018,1,1
6/23/2018,1,1
6/25/2018,0,0
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,0,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,0,0
6/26/2018,0,0
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/26/2018,1,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,0,1
6/27/2018,2000,500000
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,65000,0
6/27/2018,65000,0
6/27/2018,65000,0
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/27/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/28/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,1,1
6/29/2018,10000,1
6/30/2018,1,1
6/30/2018,1,1
6/30/2018,1,1
6/30/2018,1,1
6/30/2018,1,1
7/1/2018,1,1
7/1/2018,1,1
7/2/2018,0,1
7/2/2018,0,1
7/2/2018,1,1
7/2/2018,1,1
7/3/2018,1000,750000
7/3/2018,1000,750000
7/3/2018,1000,750000
7/3/2018,1000,750000
7/4/2018,1,1
7/4/2018,1,1
7/4/2018,1,1
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1000000,1300000
7/5/2018,1,1
7/5/2018,1,1
7/6/2018,1,1
7/6/2018,1,1
7/6/2018,1,1
7/6/2018,1,1
7/8/2018,1,1
7/8/2018,1,1
7/9/2018,1,1
7/9/2018,1,1
7/9/2018,1,1
7/9/2018,1,1
7/9/2018,1,1
7/9/2018,5000,1000000
7/9/2018,5000,1000000
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/10/2018,1,1
7/11/2018,10000,3000000
7/11/2018,10000,3000000
7/11/2018,1,1
7/11/2018,1,1
7/11/2018,1,1
7/12/2018,1,1
7/12/2018,1,1
7/13/2018,1,1
7/13/2018,1,1
7/13/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,0,0
7/16/2018,0,0
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,1,1
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,5000,1000000
7/16/2018,0,1
7/16/2018,0,1
7/16/2018,0,1
7/17/2018,125264,0
7/17/2018,125264,0
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,0,1
7/17/2018,0,1
7/17/2018,0,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/17/2018,1,1
7/18/2018,76000,18000000
7/18/2018,1,1
7/18/2018,1,1
7/18/2018,1,1
7/18/2018,1,1
7/18/2018,1,1
7/19/2018,90000,27000
7/19/2018,90000,27000
7/19/2018,90000,27000
7/19/2018,1,1
7/19/2018,1,1
7/19/2018,1,1
7/20/2018,0,1
7/20/2018,0,1
7/20/2018,0,1
7/23/2018,3400,1000000
7/23/2018,3400,1000000
7/23/2018,3400,1000000
7/23/2018,3400,1000000
7/23/2018,3400,1000000
7/23/2018,3400,1000000
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,0,1
7/23/2018,0,1
7/23/2018,0,1
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,1,1
7/23/2018,0,1
7/23/2018,0,1
7/23/2018,0,1
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,0,0
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/24/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,1,1
7/25/2018,0,0
7/25/2018,1,1
7/26/2018,0,0
7/26/2018,28000,0
7/26/2018,28000,0
7/26/2018,28000,0
7/26/2018,1,1
7/26/2018,1,1
7/26/2018,0,1
7/26/2018,0,1
7/26/2018,0,1
7/26/2018,5000,1000000
7/27/2018,1,1
7/27/2018,1,1
7/27/2018,1,1
7/27/2018,1,1
7/28/2018,0,0
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,1,1
7/30/2018,0,0
7/30/2018,0,0
7/30/2018,0,0
7/30/2018,0,0
7/30/2018,0,0
7/30/2018,1,1
7/30/2018,1,1
7/31/2018,1,1
7/31/2018,1,1
7/31/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/1/2018,1,1
8/2/2018,1,1
8/2/2018,1,1
8/2/2018,0,1
8/2/2018,0,1
8/2/2018,0,1
8/2/2018,1,1
8/2/2018,1,1
8/2/2018,1,1
8/3/2018,1,1
8/3/2018,1,1
8/3/2018,1,1
8/3/2018,1,1
8/3/2018,1,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,0,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/6/2018,1,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,0,1
8/7/2018,700000,250000000
8/7/2018,700000,250000000
8/7/2018,0,0
8/8/2018,0,0
8/8/2018,0,0
8/8/2018,0,0
8/8/2018,0,0
8/8/2018,0,0
8/8/2018,0,0
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,0,1
8/8/2018,0,1
8/8/2018,0,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/8/2018,1,1
8/9/2018,1,1
8/9/2018,1,1
8/9/2018,1,1
8/9/2018,1,1
8/9/2018,38000,7400000
8/9/2018,38000,7400000
8/9/2018,38000,7400000
8/9/2018,38000,7400000
8/9/2018,38000,7400000
8/9/2018,5000,1000000
8/9/2018,5000,1000000
8/9/2018,5000,1000000
8/9/2018,5000,1000000
8/9/2018,5000,1000000
8/9/2018,5000,1000000
8/9/2018,1,1
8/9/2018,1,1
8/9/2018,1,1
8/10/2018,5000,1000000
8/10/2018,5000,1000000
8/10/2018,5000,1000000
8/10/2018,0,0
8/11/2018,1,1
8/11/2018,1,1
8/11/2018,1,1
8/11/2018,1,1
8/13/2018,0,1
8/13/2018,0,1
8/13/2018,0,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,0,1
8/13/2018,0,1
8/13/2018,0,1
8/13/2018,50000,0
8/13/2018,50000,0
8/13/2018,50000,0
8/13/2018,50000,0
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/13/2018,1,1
8/14/2018,0,1
8/14/2018,0,1
8/14/2018,0,1
8/14/2018,0,1
8/14/2018,1,1
8/14/2018,1,1
8/14/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,90000,1
8/15/2018,90000,1
8/15/2018,236188,1000000
8/15/2018,236188,1000000
8/15/2018,236188,1000000
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/15/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,5000,650000
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/16/2018,1,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,0,1
8/17/2018,1,1
8/17/2018,1,1
8/17/2018,1,1
8/17/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,5000,1000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,22500,2000000
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,0,0
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/20/2018,1,1
8/21/2018,1,1
8/21/2018,1,1
8/21/2018,1,1
8/21/2018,1,1
8/21/2018,1,1
8/22/2018,1625,600000
8/22/2018,1625,600000
8/22/2018,1625,600000
8/22/2018,1625,600000
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/22/2018,1,1
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,500000,100000000
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/23/2018,1,1
8/24/2018,0,0
8/24/2018,0,0
8/24/2018,0,0
8/24/2018,0,0
8/24/2018,0,0
8/26/2018,1,1
8/26/2018,1,1
8/26/2018,1,1
8/26/2018,1,1
8/26/2018,1,1
8/26/2018,1,1
8/26/2018,1,1
8/27/2018,0,0
8/27/2018,0,0
8/27/2018,0,0
8/27/2018,0,0
8/27/2018,0,0
8/27/2018,1,0
8/27/2018,1,0
8/27/2018,1,0
8/27/2018,1,0
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/27/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,500000,100000000
8/28/2018,500000,100000000
8/28/2018,500000,100000000
8/28/2018,500000,100000000
8/28/2018,500000,100000000
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/28/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,0,0
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
